_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,addr1,addr2,city,state,zipcode,hours,phone,type
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,324,nc-food-pantry-full,nc-food-pantry-full,324,http://content.foodbankcenc.org/about/zipcounty.asp,Onslow Community Ministries Jacksonville,600 Court Street,,Jacksonville,NC,28540,Hours: 2nd M 10a; 2nd M 10a; Soup kitchen M-Th 10:30a-11:30a,Phone: 910-455-5733,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,325,nc-food-pantry-full,nc-food-pantry-full,325,http://content.foodbankcenc.org/about/zipcounty.asp,Open Door Baptist Church,9801 Durant Rd.,,Raleigh,NC,27614,Hours: Tues 5:30 pm - 6:30 pm  Saturday 11:00 am - 12:00 pm Sunday 4:30 pm - 5:30 pm,Phone: 919.847.6969,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,326,nc-food-pantry-full,nc-food-pantry-full,326,http://content.foodbankcenc.org/about/zipcounty.asp,Open Door Management Inc,1675 Halltown Road,,Jacksonville,NC,28546,Hours: Mondays from 1p-4p and emergency calls,Phone: 910-577-4175,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,327,nc-food-pantry-full,nc-food-pantry-full,327,http://content.foodbankcenc.org/about/zipcounty.asp,Open Door Ministry of Faith Deliverance Center Inc.,740 Planters Street,,Rocky Mount,NC,27801,Hours: 2&4 Fri. 12:00 am - 1:00 pm,Phone: 252-446-1194,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,328,nc-food-pantry-full,nc-food-pantry-full,328,http://content.foodbankcenc.org/about/zipcounty.asp,Optimal Beginnings Inc,1003 Fred Harrison Road,,Snow Hill,NC,28580,Hours: Monday Tues Thus and Friday 9a-12p and Wed 9a-5p,Phone: 252-933-2307,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,329,nc-food-pantry-full,nc-food-pantry-full,329,http://content.foodbankcenc.org/about/zipcounty.asp,Orange Congregations Mission,300 Millstone Drive,,Hillsborough,NC,27278,Hours: Mon-Fri 9am-5pm,Phone: 919-732-6194 x12,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,330,nc-food-pantry-full,nc-food-pantry-full,330,http://content.foodbankcenc.org/about/zipcounty.asp,Our Daily Bread Christian Food Ministries Inc.,400 East Washington Street,,Rockingham,NC,28379,Hours: Tuesday/Wednesday/Thursday-9:30am-12:30pm,Phone: 910-895-3536 debbie,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,331,nc-food-pantry-full,nc-food-pantry-full,331,http://content.foodbankcenc.org/about/zipcounty.asp,Our Daily Bread/Franklinton United Methodist Church,109 N. Main Street,,Franklinton,NC,27525,Hours: Monday 11:30am-12:30pm,Phone: 919-270-1857,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,332,nc-food-pantry-full,nc-food-pantry-full,332,http://content.foodbankcenc.org/about/zipcounty.asp,Outreach Community Center Inc.,811 Carver Place,,Rocky Mount,NC,27801,Hours: Wed-Sat 12:30-2:30,Phone: 252-314-6677,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,333,nc-food-pantry-full,nc-food-pantry-full,333,http://content.foodbankcenc.org/about/zipcounty.asp,Outreach for Jesus,440 Battley Dairy Road,,Hamlet,NC,28345,Hours: Thurs 3-4pm,Phone: 910-206-2959 cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,334,nc-food-pantry-full,nc-food-pantry-full,334,http://content.foodbankcenc.org/about/zipcounty.asp,Page United Methodist Church,110 Knight Street,,Aberdeen,NC,28315,Hours: Mon-Fri 10am-1pm,Phone: 910-944-1093 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,335,nc-food-pantry-full,nc-food-pantry-full,335,http://content.foodbankcenc.org/about/zipcounty.asp,Page United Methodist Soup Kitchen,1045 Poplar St,,Aberdeen,NC,28315,Hours: Monday and Tuesday 11am-12:30pm,Phone: 910.944.1093 (church),Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,336,nc-food-pantry-full,nc-food-pantry-full,336,http://content.foodbankcenc.org/about/zipcounty.asp,Pamlico County Fishes & Loaves,1149 White Farm Road,,Oriental,NC,28571,Hours: T & Th 11a-4p; 1st F 4p-7p,Phone: 252-249-7297,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,337,nc-food-pantry-full,nc-food-pantry-full,337,http://content.foodbankcenc.org/about/zipcounty.asp,Paradise Outreach Ministries Inc,908 West Star Street,,Greenville,NC,27834,Hours: Every 2nd and 3rd Sunday from 2p-3p and every 2nd and 3rd Tuesday from 6-8p,Phone: 252-355-1300x304,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,338,nc-food-pantry-full,nc-food-pantry-full,338,http://content.foodbankcenc.org/about/zipcounty.asp,Park East Church of God,3913 McLain St.,,Goldsboro,NC,27534,Hours: Every Sat 9am-11am,Phone: 252-566-3204,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,339,nc-food-pantry-full,nc-food-pantry-full,339,http://content.foodbankcenc.org/about/zipcounty.asp,Pathway Outreach Center Inc.,311 Branch St.,,Elm City,NC,27822,Hours: Sat. 9a-12noo,Phone: 252-236-3019,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,340,nc-food-pantry-full,nc-food-pantry-full,340,http://content.foodbankcenc.org/about/zipcounty.asp,Pee Dee Baptist Association,Village PLaza Hwy 74E,1219 (Rockingham Road),Rockingham,NC,28380,Hours: Monday - Thursday 9:00 a.m. - 3:00 p.m.,Phone: 910-895-5282,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,341,nc-food-pantry-full,nc-food-pantry-full,341,http://content.foodbankcenc.org/about/zipcounty.asp,Peletah Ministries,2305 Neuse Blvd,,New Bern,NC,28560,Hours: 2nd & 4th W 6p-7p,Phone: 252-675-3591,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,342,nc-food-pantry-full,nc-food-pantry-full,342,http://content.foodbankcenc.org/about/zipcounty.asp,Pender County Christian Services,102 E. Wilmington Street,,Burgaw,NC,28425,Hours: M-Fr 10am-2:30pm; TEFAP 2nd & 4th Fri 9:00,Phone: 910-259-2581 (H),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,343,nc-food-pantry-full,nc-food-pantry-full,343,http://content.foodbankcenc.org/about/zipcounty.asp,Pentecostal Assembly of Jesus Christ,397 Eastman Road,,Southern Pines,NC,28387,Hours: Tuesday11:30am-1:30pm Thursday 12:300pm-1:30pm emrg. asst. as needed weekly,Phone: 910-692-3574 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,344,nc-food-pantry-full,nc-food-pantry-full,344,http://content.foodbankcenc.org/about/zipcounty.asp,Pentecostal Temple Holy Church of Deliverance,2753 W. 5th Street,,Greenville,NC,27834,Hours: 1st 2nd and 3rd Thursday from 2p-4p with a 4th Thursday TEFAP dist only.,Phone: 252-752-6951,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,345,nc-food-pantry-full,nc-food-pantry-full,345,http://content.foodbankcenc.org/about/zipcounty.asp,Pentecostal Victory Temple,18074 Highway 64 West,,Siler City,NC,27344,Hours: M-SAT 1:00pm-until finished; TEFAP distributed once a month Truck every 3rd Tuesday,Phone: 919-742-5727 (church),Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,346,nc-food-pantry-full,nc-food-pantry-full,346,http://content.foodbankcenc.org/about/zipcounty.asp,Pete Norris Ministries Inc. / Harvest Fellowship Church,126 W. Walnut Street,,Goldsboro,NC,27533,Hours: MTuTh/8:30a-10:00a every two weeks,Phone: 919-736-2909,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,347,nc-food-pantry-full,nc-food-pantry-full,347,http://content.foodbankcenc.org/about/zipcounty.asp,Philippi Church of Christ,3760 Philippi Drive,,Greenville,NC,27834,Hours: Mon through Sat 11:30a-12:30p and 2nd Wed 8a-10a (A-M) and 3rd Wed 8a-10a (N-Z),Phone: 252-551-6132,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,348,nc-food-pantry-full,nc-food-pantry-full,348,http://content.foodbankcenc.org/about/zipcounty.asp,Pilarim Way of the Cross,316 East 16th Street,,Scotland Neck,NC,27874,Hours: every 3rd Sat. 9a-11a,Phone: 252-826-5489,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,349,nc-food-pantry-full,nc-food-pantry-full,349,http://content.foodbankcenc.org/about/zipcounty.asp,Pine Grove Baptist Church,1624 HWY 56,,Creedmoor,NC,27522,Hours: 1st & 3rd Thursday/month 12-2pm; limit one visit/month,Phone: 919-671-4335 Sandra Cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,350,nc-food-pantry-full,nc-food-pantry-full,350,http://content.foodbankcenc.org/about/zipcounty.asp,Pinebluff United Methodist Men and Pinebluff Lions Club,US #1 Walnut Street,,Pinebluff,NC,28373,Hours: Third Saturday of each month 7:30-10 a.m. Monday deliveries only,Phone: 910-281-4479 Robert,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,351,nc-food-pantry-full,nc-food-pantry-full,351,http://content.foodbankcenc.org/about/zipcounty.asp,Pleasant Acres Free Will Baptist Church,2911 Old Cherry Point Road,,New Bern,NC,28560,Hours: T & Th 10a-2p,Phone: 252-637-2704,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,352,nc-food-pantry-full,nc-food-pantry-full,352,http://content.foodbankcenc.org/about/zipcounty.asp,Pleasant Grove Baptist Church,952 Morphus Bridge Rd.,,Wendell,NC,27591,Hours: 1st & 3rd Tuesday 10 a.m. - 11a.m. 1st & 3rd Wednesday 5 p.m. - 6 p.m. 5th Tues 10am-11am,Phone: 919-366-1567,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,353,nc-food-pantry-full,nc-food-pantry-full,353,http://content.foodbankcenc.org/about/zipcounty.asp,Poplar Springs United Church of Christ,6115 Old Stage Road,,Raleigh,NC,27603,Hours: 1st Tuesday of each month 11:00a.m.-1:00p.m.& by appointment,Phone: 919-772-5151,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,354,nc-food-pantry-full,nc-food-pantry-full,354,http://content.foodbankcenc.org/about/zipcounty.asp,Positive Directions- The Resource Center,Jacksontown Road,,Manson,NC,27553,Hours: Third Saturday 9am-12pm,Phone:,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,355,nc-food-pantry-full,nc-food-pantry-full,355,http://content.foodbankcenc.org/about/zipcounty.asp,Potter's House Ministries Worship Center,311 North Main Street,,Four Oaks,NC,27524,Hours: Wednesday 10:00am - 12:00pm,Phone: 919-963-6800,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,356,nc-food-pantry-full,nc-food-pantry-full,356,http://content.foodbankcenc.org/about/zipcounty.asp,Praise Worship Tabernacle,1516 Bethel Rd,,Raleigh,NC,27610,Hours: Fridays 6p-7p and as needed for emergencies,Phone: 919-231-7188,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,357,nc-food-pantry-full,nc-food-pantry-full,357,http://content.foodbankcenc.org/about/zipcounty.asp,Prayer and Faith Temple Church,NULL,217 Lackey Street,Hamlet,NC,28345,Hours: Tuesday 10am-12,Phone: 910-334-6656 cell Annette,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,358,nc-food-pantry-full,nc-food-pantry-full,358,http://content.foodbankcenc.org/about/zipcounty.asp,Progressive Teamwork Outreach,116 Horton St.,,Zebulon,NC,27597,Hours: Sat 9-11am and as needed,Phone: 919-395-8253,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,359,nc-food-pantry-full,nc-food-pantry-full,359,http://content.foodbankcenc.org/about/zipcounty.asp,Project Anna Inc.,340 Briley Road,,Greenville,NC,27834,Hours: Wed. 5p-8p and Sat. 10a-12p,Phone: 252-717-7858,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,360,nc-food-pantry-full,nc-food-pantry-full,360,http://content.foodbankcenc.org/about/zipcounty.asp,Raleigh Rescue Mission,314 E. Hargett Street,,Raleigh,NC,27601,Hours: 24/7,Phone: 919-828-9014 ext 131,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,361,nc-food-pantry-full,nc-food-pantry-full,361,http://content.foodbankcenc.org/about/zipcounty.asp,Raleigh Vineyard Christian Fellowship,6894 Litchford Rd,,Raleigh,NC,27615,Hours: 2nd and 4th Sat of every month 10a-12 pm,Phone: 919-790-0001,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,362,nc-food-pantry-full,nc-food-pantry-full,362,http://content.foodbankcenc.org/about/zipcounty.asp,Recruiters for Christ Church,931 Red Hill Church Road,,Dunn,NC,28334,Hours: Wed 3pm-6pm,Phone: 910-897-8356,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,363,nc-food-pantry-full,nc-food-pantry-full,363,http://content.foodbankcenc.org/about/zipcounty.asp,Reelsboro United Christian Svc,51 Holland Drive,,New Bern,NC,28560,Hours: every Thursday,Phone: 252-633-4721,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,364,nc-food-pantry-full,nc-food-pantry-full,364,http://content.foodbankcenc.org/about/zipcounty.asp,Refreshing Springs Church,1040 Hill Street,,Rocky Mount,NC,27801,Hours: 1st and 3rd Wednesdays,Phone: 252-985-2726,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,365,nc-food-pantry-full,nc-food-pantry-full,365,http://content.foodbankcenc.org/about/zipcounty.asp,Regeneration Development Group Inc.,107 N.E. 1st Street,,Pinetops,NC,27864,Hours: 4th Sat 10a-12p,Phone: 252-827-1800,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,366,nc-food-pantry-full,nc-food-pantry-full,366,http://content.foodbankcenc.org/about/zipcounty.asp,Religious Community Services,919 George Street,,New Bern,NC,28560,Hours: Mon-Fri 12:30p-2:30p,Phone: 252-633-2767,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,367,nc-food-pantry-full,nc-food-pantry-full,367,http://content.foodbankcenc.org/about/zipcounty.asp,Restoring Hope Center,507 Warren Street,,Laurinburg,NC,28352,Hours: Monday Tuesday Friday 8:30am-11am,Phone: 910-276-4460,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,368,nc-food-pantry-full,nc-food-pantry-full,368,http://content.foodbankcenc.org/about/zipcounty.asp,Richlands Community Outreach Ministry,8701 Richlands Highway,,Richlands,NC,28574,Hours: M T Th F 10a-2p; Sat 9a-3p,Phone: 910-324-6586,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,369,nc-food-pantry-full,nc-food-pantry-full,369,http://content.foodbankcenc.org/about/zipcounty.asp,Richmond Cnty Enrichment Corp,P.O. Box 160,,Rockingham,NC,28380,Hours: emergencies direct distribution,Phone: 910-997-3316,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,370,nc-food-pantry-full,nc-food-pantry-full,370,http://content.foodbankcenc.org/about/zipcounty.asp,Right Start,516 Union Church Rd,,Carthage,NC,28327,Hours: 2nd and 4th Wed 6pm-8pm,Phone: 910-947-3188,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,371,nc-food-pantry-full,nc-food-pantry-full,371,http://content.foodbankcenc.org/about/zipcounty.asp,Riley Hill Family Life Center,5901 Riley Hill Rd.,,Wendell,NC,27591,Hours: 2nd &4th Tuesday 2:00 pm - 2:30pm,Phone: 919-365-5277,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,372,nc-food-pantry-full,nc-food-pantry-full,372,http://content.foodbankcenc.org/about/zipcounty.asp,RLD Youth Center Inc.,502 Jordan Street,,Wilson,NC,27893,Hours: Monday-Thursday 12pm-3pm,Phone: 252-363-4618,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,373,nc-food-pantry-full,nc-food-pantry-full,373,http://content.foodbankcenc.org/about/zipcounty.asp,Robbins Area Christian Ministries,120 S. Middleton Street,,Robbins,NC,27325,Hours: T Th Sat 10a-2p,Phone: 910-464-3700 work,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,374,nc-food-pantry-full,nc-food-pantry-full,374,http://content.foodbankcenc.org/about/zipcounty.asp,Rock Ministry Inc.,NULL,,Garland,NC,28441,Hours: 1st 3rd and 4th Thursday and 2nd Friday of the month 12pm-3pm,Phone: 910-379-5985,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,375,nc-food-pantry-full,nc-food-pantry-full,375,http://content.foodbankcenc.org/about/zipcounty.asp,Rockingham District Partnership in Ministry,NULL,12 3rd street east,East Laurinburg,NC,28343,Hours: 2nd and 4th Saturday from 9am-12pm,Phone: 910.277-3355,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,376,nc-food-pantry-full,nc-food-pantry-full,376,http://content.foodbankcenc.org/about/zipcounty.asp,Rockingham Spanish SDA Church,136 Eason Drive,,Rockingham,NC,28379,Hours: Every Wednesday 6pm,Phone: 910-997-5011 speaks english,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,377,nc-food-pantry-full,nc-food-pantry-full,377,http://content.foodbankcenc.org/about/zipcounty.asp,Rocky Mount Church of the Nazerene,1530 Hunter Hill Road,,Rocky Mount,NC,27804,Hours: Every Monday from 10-12pm,Phone: 252-937-4436,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,378,nc-food-pantry-full,nc-food-pantry-full,378,http://content.foodbankcenc.org/about/zipcounty.asp,Rose Hill Free Will Baptist Church,6236 County Road,,Winterville,NC,28590,Hours: Monday through Thursday 9a-12p,Phone: 252-746-2415,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,379,nc-food-pantry-full,nc-food-pantry-full,379,http://content.foodbankcenc.org/about/zipcounty.asp,Rougemont Food Pantry,8009 Bunny Road,,Rougemont,NC,27572,Hours: NULL,Phone: 615-972-6495,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,380,nc-food-pantry-full,nc-food-pantry-full,380,http://content.foodbankcenc.org/about/zipcounty.asp,Roxboro Church of God,1415 N. Main Street,,Roxboro,NC,27573,Hours: 4th Thursday/month 1-2pm (just TEFAP),Phone: 336-598-2419 cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,381,nc-food-pantry-full,nc-food-pantry-full,381,http://content.foodbankcenc.org/about/zipcounty.asp,Russell Memorial CME Church,703 S. Alston Avenue,,Durham,NC,27701,Hours: MWF/10am-12pm; limit 1x/month; bring picture ID,Phone: 919-682-2523 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,382,nc-food-pantry-full,nc-food-pantry-full,382,http://content.foodbankcenc.org/about/zipcounty.asp,S.A.F.E. Lenoir County,confidential,,Kinston,NC,28504,Hours: 24 HOURS/7 days/week,Phone: 252-523-5573,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,383,nc-food-pantry-full,nc-food-pantry-full,383,http://content.foodbankcenc.org/about/zipcounty.asp,S.A.F.E. of Harnett County,Confidential,,NULL,NC,,Hours: 24 hours per day 7 days/week,Phone: 910-893-7233,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,384,nc-food-pantry-full,nc-food-pantry-full,384,http://content.foodbankcenc.org/about/zipcounty.asp,Safe Haven of Person County,119 S. Main Street,(admin office),Roxboro,NC,27573,Hours: 24/7,Phone: 336-597-8699,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,385,nc-food-pantry-full,nc-food-pantry-full,385,http://content.foodbankcenc.org/about/zipcounty.asp,Saints Delight Church of God in Christ,327 Crawford Street,,Bethel,NC,27812,Hours: every last Thursday from 9a-12p,Phone: 252-695-0486,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,386,nc-food-pantry-full,nc-food-pantry-full,386,http://content.foodbankcenc.org/about/zipcounty.asp,Saints Delight United Church,4185 Hwy 401 South,,Louisburg,NC,,Hours: Every Saturday 10 -1pm and Wensday 11:30am-12:30pm,Phone: 919-453-4691,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,387,nc-food-pantry-full,nc-food-pantry-full,387,http://content.foodbankcenc.org/about/zipcounty.asp,Salem Chapel Missionary Baptist Church,1992 Fishing Creek Rd,,Tarboro,NC,27806,Hours: Monday 10am-12:30pm and Saturday 9:30am-12:00pm,Phone: 252-563-5796,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,388,nc-food-pantry-full,nc-food-pantry-full,388,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation and Deliverance Church,4402 Northwest Road,,Leland,NC,28451,Hours: 3rd Thur & 4th Sat 9-1,Phone: 910-655-3261,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,389,nc-food-pantry-full,nc-food-pantry-full,389,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army - Dunn,P.O. Box 805,,Smithfield,NC,27577,Hours: Monday Wednsday Friday 9am-4:30pm,Phone: 910-892-2902,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,390,nc-food-pantry-full,nc-food-pantry-full,390,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army Carteret Co,1700 Arendell Street,,Morehead City,NC,28557,Hours: Monday through Friday from 9a-5p,Phone: 252-726-7147,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,391,nc-food-pantry-full,nc-food-pantry-full,391,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army- Maysville,510 Main Street,,Maysville,NC,28555,Hours: M W F from 9a-4p,Phone: 910-743-0126,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,392,nc-food-pantry-full,nc-food-pantry-full,392,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army of Lee County,507 N. Steele St.,,Sanford,NC,27330,Hours: Mon-Thurs. 9am-2:30pm,Phone: 919-718-1717 office,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,393,nc-food-pantry-full,nc-food-pantry-full,393,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army/Wilson,316 S. Tarboro Street,,Wilson,NC,27893,Hours: Tues Wen Thur 9am-12pm; Afteernoon as needed,Phone: 252-243-2696 ex 203,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,394,nc-food-pantry-full,nc-food-pantry-full,394,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Durham,909 Liberty Street,,Durham,NC,27701,Hours: Mon- Fri 8a.m.-5pm,Phone: 919-688-7306,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,395,nc-food-pantry-full,nc-food-pantry-full,395,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Goldsboro,610 N. William Street,,Goldsboro,NC,27530,Hours: Mon-Fri 8:30-4:30,Phone: 919-735-4811,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,396,nc-food-pantry-full,nc-food-pantry-full,396,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Greenville,2337 Dickinson Avenue,,Greenville,NC,27834,Hours: Monday -Thurs from 1p-4:00p all others by appointment only,Phone: 252-756-3388,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,397,nc-food-pantry-full,nc-food-pantry-full,397,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Henderson,355 Alexander Ave.,,Henderson,NC,27536,Hours: Tues. Wed. Thur. 1-3:30pm; Wed. Thur. 9am-12pm; also helps with rent and utility assitance; clothing vouchers too,Phone: 252-438-7107,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,398,nc-food-pantry-full,nc-food-pantry-full,398,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Jacksonville,535 Bell Fork Road,,Jacksonville,NC,28546,Hours: M-F/9a-3:30p,Phone: 910-346-8800,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,399,nc-food-pantry-full,nc-food-pantry-full,399,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-New Bern,1402 Rhem Avenue,,New Bern,NC,28560,Hours: Mon-Fri 7:30a-4:30p,Phone: 252-637-2277,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,400,nc-food-pantry-full,nc-food-pantry-full,400,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Raleigh,1863 Capital Blvd,,Raleigh,NC,27604,Hours: Tuesday & Thursday 1pm-3pm,Phone: 919-834-6733 ext 218,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,401,nc-food-pantry-full,nc-food-pantry-full,401,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Rocky Mount,420 Paul Street,,Rocky Mount,NC,27802,Hours: Walk ins Mon-Fri 9am-10:3am and 1pm-2:30pm,Phone: 252-446-4496 ext. 201,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,402,nc-food-pantry-full,nc-food-pantry-full,402,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Smithfield,306 N. Brightleaf Boulevard,,Smithfield,NC,27577,Hours: Mon-Wed-Fri 9a.m. 4:30p.m.,Phone: 919-934-9102,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,403,nc-food-pantry-full,nc-food-pantry-full,403,http://content.foodbankcenc.org/about/zipcounty.asp,Salvation Army-Wilmington,820 N. 2nd Street,,Wilmington,NC,28401,Hours: Pantry Thur & Fri 9-11 Shelter 24/7 Soup Kitchen Mon-Sun 6-6:30,Phone: 910-762-7354,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,404,nc-food-pantry-full,nc-food-pantry-full,404,http://content.foodbankcenc.org/about/zipcounty.asp,Samaritans Shelf West Clayton Church of God,143 Short Johnson Road,,Clayton,NC,27520,Hours: 3rd Saturday 9:30am-11:30am and by emergency,Phone: 919-207-1864,Type: FOODPANTRY
